Case ID,44A Mission Type,44A Payload (kg),44A Range (km),44A Endurance (min),44A Cruise Speed (km/h),44A Takeoff,44A Landing,44A Environment,44A Budget,Handoff Lossless,Pipeline Status,Physical Validation Status,Configuration,MTOW (kg),Calculated Mass (kg),Mass Conservation Status,Mass Diff (kg),Structural Mass (kg),Propulsion Mass (kg),Avionics Mass (kg),Payload Mass (kg),Battery Mass (kg),Wingspan (m),Wing Area (m2),Aspect Ratio,Root Chord (m),Tip Chord (m),Taper Ratio,Planform,Fuselage Length (m),Fuselage Width (m),Fuselage Height (m),Tail Config,Motor,Propeller,Battery,CG Location x (m),Static Margin,Static Margin Status,Achieved Range (km),Achieved Endurance (min),Achieved Speed (km/h),Stall Speed (km/h),Climb Rate (m/s),Takeoff Dist (m),Landing Dist (m),Performance Status,Propulsion Status,Electrical Status,Geometry Status,Failed Stage,Failure Category,Failure Reason,Technical Detail,Execution Time (ms),Iterations,Converged
3569,RESEARCH,4.11,116.7,134.5,68.9,CATAPULT,RUNWAY,FOREST,3792.27,True,FAILED,NOT_EVALUATED,Conventional,,,NOT_EVALUATED,,,,,,,,,,,,,,,,,,,,,,,NOT_EVALUATED,,,,,,,,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,AVIONICS_SIZING,DATABASE_LIMITATION,COMPONENT_DATABASE_LIMITATION: Required communication range (116.70 km) exceeds the maximum range available in the telemetry catalog (80.00 km).,"Status: COMPONENT_DATABASE_LIMITATION, Warnings: 0, Iterations: 0",3.28,0,False
3575,DISASTER_RESPONSE,3.96,92.8,60.7,90.1,CATAPULT,RUNWAY,FOREST,77184.89,True,FAILED,NOT_EVALUATED,Conventional,,,NOT_EVALUATED,,,,,,,,,,,,,,,,,,,,,,,NOT_EVALUATED,,,,,,,,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,AVIONICS_SIZING,DATABASE_LIMITATION,COMPONENT_DATABASE_LIMITATION: Required communication range (92.80 km) exceeds the maximum range available in the telemetry catalog (80.00 km).,"Status: COMPONENT_DATABASE_LIMITATION, Warnings: 0, Iterations: 0",2.94,0,False
3580,SECURITY,10.7,36.8,33.6,79.0,RUNWAY,RUNWAY,DESERT,5479.21,True,FAILED,NOT_EVALUATED,Conventional,,,NOT_EVALUATED,,,,,,,,,,,,,,,,,,,,,,,NOT_EVALUATED,,,,,,,,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,FUSELAGE_SIZING,SIZING_FAILURE,"Sized fuselage width (0.51 m) exceeds wing root chord (0.45 m), which causes extreme aerodynamic blockage and drag. Select a more slender fuselage profile.","Status: SIZING_INFEASIBLE, Warnings: 0, Iterations: 0",3.41,0,False
3588,DISASTER_RESPONSE,4.85,48.9,117.7,55.9,RUNWAY,RUNWAY,DESERT,57569.41,True,FAILED,NOT_EVALUATED,Conventional,,,NOT_EVALUATED,,,,,,,,,,,,,,,,,,,,,,,NOT_EVALUATED,,,,,,,,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,CONVERGENCE,PROPULSION_FAILURE,Subsystem execution failed with exception: PropulsionOptimizer failed: PropulsionOptimizer failed: No feasible design candidates found.; Convergence failed: Subsystem execution failed with exception: PropulsionOptimizer failed: PropulsionOptimizer failed: No feasible design candidates found.,"Status: PROPULSION_INFEASIBLE, Warnings: 0, Iterations: 0",4380.92,0,False
3589,AGRICULTURE,1.62,42.9,56.1,87.1,CATAPULT,PARACHUTE,FOREST,42004.95,True,FAILED,NOT_EVALUATED,Conventional,,,NOT_EVALUATED,,,,,,,,,,,,,,,,,,,,,,,NOT_EVALUATED,,,,,,,,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,CONVERGENCE,SIZING_FAILURE,Subsystem execution failed with exception: FuselageOptimizer failed: FuselageOptimizer failed: No feasible design candidates found.; Convergence failed: Subsystem execution failed with exception: FuselageOptimizer failed: FuselageOptimizer failed: No feasible design candidates found.,"Status: SIZING_INFEASIBLE, Warnings: 0, Iterations: 0",1174.38,0,False
3596,SURVEY,4.57,93.2,103.4,90.0,CATAPULT,BELLY_LANDING,MOUNTAIN,76633.75,True,FAILED,NOT_EVALUATED,Conventional,,,NOT_EVALUATED,,,,,,,,,,,,,,,,,,,,,,,NOT_EVALUATED,,,,,,,,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,AVIONICS_SIZING,DATABASE_LIMITATION,COMPONENT_DATABASE_LIMITATION: Required communication range (93.20 km) exceeds the maximum range available in the telemetry catalog (80.00 km).,"Status: COMPONENT_DATABASE_LIMITATION, Warnings: 0, Iterations: 0",3.16,0,False
3597,TRAINING,24.97,13.6,66.3,60.5,RUNWAY,RUNWAY,RURAL,32383.39,True,EXCEPTION,NOT_EVALUATED,Conventional,,,NOT_EVALUATED,,,,,,,,,,,,,,,,,,,,,,,NOT_EVALUATED,,,,,,,,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,PROPULSION_SIZING,INTERNAL_EXCEPTION,PROPULSION_POWER_LIMIT: Sized power target of 6912.8 W exceeds maximum catalog motor power limit of 3400.0 W.,"Status: INTERNAL_EXCEPTION, Warnings: 0, Iterations: 0",3.05,0,False
3600,DELIVERY,2.03,52.5,54.9,79.0,HAND_LAUNCH,NET_RECOVERY,RURAL,63635.63,True,FAILED,NOT_EVALUATED,Conventional,,,NOT_EVALUATED,,,,,,,,,,,,,,,,,,,,,,,NOT_EVALUATED,,,,,,,,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,CONVERGENCE,PROPULSION_FAILURE,Subsystem execution failed with exception: PropulsionOptimizer failed: PropulsionOptimizer failed: No feasible design candidates found.; Convergence failed: Subsystem execution failed with exception: PropulsionOptimizer failed: PropulsionOptimizer failed: No feasible design candidates found.,"Status: PROPULSION_INFEASIBLE, Warnings: 0, Iterations: 0",4043.5,0,False
3605,SURVEY,3.14,35.8,137.6,64.3,RUNWAY,NET_RECOVERY,RURAL,5674.25,True,EXCEPTION,NOT_EVALUATED,Conventional,,,NOT_EVALUATED,,,,,,,,,,,,,,,,,,,,,,,NOT_EVALUATED,,,,,,,,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,CONVERGENCE,INTERNAL_EXCEPTION,Design compliance score (76.0%) is below the minimum required safety compliance boundary (85.0%).,"Status: INTERNAL_EXCEPTION, Warnings: 0, Iterations: 5",20324.86,5,False
3608,SECURITY,2.92,94.8,126.7,71.5,CATAPULT,RUNWAY,FOREST,22906.72,True,FAILED,NOT_EVALUATED,Conventional,,,NOT_EVALUATED,,,,,,,,,,,,,,,,,,,,,,,NOT_EVALUATED,,,,,,,,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,FUSELAGE_SIZING,SIZING_FAILURE,"Sized fuselage width (0.27 m) exceeds wing root chord (0.23 m), which causes extreme aerodynamic blockage and drag. Select a more slender fuselage profile.","Status: SIZING_INFEASIBLE, Warnings: 0, Iterations: 0",4.99,0,False
3626,MILITARY,10.33,23.8,86.6,54.9,RUNWAY,RUNWAY,RURAL,70969.38,True,FAILED,NOT_EVALUATED,Conventional,,,NOT_EVALUATED,,,,,,,,,,,,,,,,,,,,,,,NOT_EVALUATED,,,,,,,,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,FUSELAGE_SIZING,SIZING_FAILURE,"Sized fuselage width (0.50 m) exceeds wing root chord (0.44 m), which causes extreme aerodynamic blockage and drag. Select a more slender fuselage profile.","Status: SIZING_INFEASIBLE, Warnings: 0, Iterations: 0",4.6,0,False
3628,DISASTER_RESPONSE,4.14,34.3,70.3,82.6,RUNWAY,PARACHUTE,FOREST,41922.75,True,EXCEPTION,NOT_EVALUATED,Conventional,,,NOT_EVALUATED,,,,,,,,,,,,,,,,,,,,,,,NOT_EVALUATED,,,,,,,,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,CONVERGENCE,INTERNAL_EXCEPTION,Design compliance score (76.0%) is below the minimum required safety compliance boundary (85.0%).,"Status: INTERNAL_EXCEPTION, Warnings: 0, Iterations: 5",20676.25,5,False
3631,SURVEY,3.8,83.3,127.5,89.2,HAND_LAUNCH,BELLY_LANDING,FOREST,55102.25,True,FAILED,NOT_EVALUATED,Conventional,,,NOT_EVALUATED,,,,,,,,,,,,,,,,,,,,,,,NOT_EVALUATED,,,,,,,,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,AVIONICS_SIZING,DATABASE_LIMITATION,COMPONENT_DATABASE_LIMITATION: Required communication range (83.30 km) exceeds the maximum range available in the telemetry catalog (80.00 km).,"Status: COMPONENT_DATABASE_LIMITATION, Warnings: 0, Iterations: 0",5.44,0,False
3632,TRAINING,2.83,63.7,46.7,92.2,RUNWAY,BELLY_LANDING,DESERT,56898.09,True,EXCEPTION,NOT_EVALUATED,Conventional,,,NOT_EVALUATED,,,,,,,,,,,,,,,,,,,,,,,NOT_EVALUATED,,,,,,,,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,CONVERGENCE,INTERNAL_EXCEPTION,Design compliance score (76.0%) is below the minimum required safety compliance boundary (85.0%).,"Status: INTERNAL_EXCEPTION, Warnings: 0, Iterations: 5",20134.17,5,False
3633,DISASTER_RESPONSE,4.73,49.0,51.4,76.5,HAND_LAUNCH,RUNWAY,DESERT,8090.6,True,FAILED,NOT_EVALUATED,Conventional,,,NOT_EVALUATED,,,,,,,,,,,,,,,,,,,,,,,NOT_EVALUATED,,,,,,,,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,CONVERGENCE,PROPULSION_FAILURE,Subsystem execution failed with exception: PropulsionOptimizer failed: PropulsionOptimizer failed: No feasible design candidates found.; Convergence failed: Subsystem execution failed with exception: PropulsionOptimizer failed: PropulsionOptimizer failed: No feasible design candidates found.,"Status: PROPULSION_INFEASIBLE, Warnings: 0, Iterations: 0",4113.16,0,False
3634,TRAINING,4.71,98.4,80.3,87.6,CATAPULT,NET_RECOVERY,MOUNTAIN,14265.16,True,FAILED,NOT_EVALUATED,Conventional,,,NOT_EVALUATED,,,,,,,,,,,,,,,,,,,,,,,NOT_EVALUATED,,,,,,,,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,AVIONICS_SIZING,DATABASE_LIMITATION,COMPONENT_DATABASE_LIMITATION: Required communication range (98.40 km) exceeds the maximum range available in the telemetry catalog (80.00 km).,"Status: COMPONENT_DATABASE_LIMITATION, Warnings: 0, Iterations: 0",3.11,0,False
3636,SECURITY,2.82,42.9,68.5,64.7,CATAPULT,BELLY_LANDING,MOUNTAIN,10080.85,True,FAILED,NOT_EVALUATED,Conventional,,,NOT_EVALUATED,,,,,,,,,,,,,,,,,,,,,,,NOT_EVALUATED,,,,,,,,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,FUSELAGE_SIZING,SIZING_FAILURE,"Sized fuselage width (0.26 m) exceeds wing root chord (0.23 m), which causes extreme aerodynamic blockage and drag. Select a more slender fuselage profile.","Status: SIZING_INFEASIBLE, Warnings: 0, Iterations: 0",5.34,0,False
3640,RESEARCH,3.67,61.4,105.0,108.3,HAND_LAUNCH,NET_RECOVERY,RURAL,66914.07,True,FAILED,NOT_EVALUATED,Conventional,,,NOT_EVALUATED,,,,,,,,,,,,,,,,,,,,,,,NOT_EVALUATED,,,,,,,,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,CONVERGENCE,PROPULSION_FAILURE,Subsystem execution failed with exception: PropulsionOptimizer failed: PropulsionOptimizer failed: No feasible design candidates found.; Convergence failed: Subsystem execution failed with exception: PropulsionOptimizer failed: PropulsionOptimizer failed: No feasible design candidates found.,"Status: PROPULSION_INFEASIBLE, Warnings: 0, Iterations: 0",4192.98,0,False
3647,TRAINING,3.18,108.6,111.7,50.3,CATAPULT,BELLY_LANDING,DESERT,65412.24,True,FAILED,NOT_EVALUATED,Conventional,,,NOT_EVALUATED,,,,,,,,,,,,,,,,,,,,,,,NOT_EVALUATED,,,,,,,,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,AVIONICS_SIZING,DATABASE_LIMITATION,COMPONENT_DATABASE_LIMITATION: Required communication range (108.60 km) exceeds the maximum range available in the telemetry catalog (80.00 km).,"Status: COMPONENT_DATABASE_LIMITATION, Warnings: 0, Iterations: 0",3.36,0,False
3648,SECURITY,17.11,58.2,85.1,48.5,RUNWAY,RUNWAY,DESERT,47342.61,True,FAILED,NOT_EVALUATED,Conventional,,,NOT_EVALUATED,,,,,,,,,,,,,,,,,,,,,,,NOT_EVALUATED,,,,,,,,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,FUSELAGE_SIZING,SIZING_FAILURE,"Sized fuselage width (0.64 m) exceeds wing root chord (0.57 m), which causes extreme aerodynamic blockage and drag. Select a more slender fuselage profile.","Status: SIZING_INFEASIBLE, Warnings: 0, Iterations: 0",4.73,0,False
3649,CUSTOM,4.97,34.7,110.6,104.9,RUNWAY,BELLY_LANDING,RURAL,55801.76,True,FAILED,NOT_EVALUATED,Conventional,,,NOT_EVALUATED,,,,,,,,,,,,,,,,,,,,,,,NOT_EVALUATED,,,,,,,,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,CONVERGENCE,PROPULSION_FAILURE,Subsystem execution failed with exception: PropulsionOptimizer failed: PropulsionOptimizer failed: No feasible design candidates found.; Convergence failed: Subsystem execution failed with exception: PropulsionOptimizer failed: PropulsionOptimizer failed: No feasible design candidates found.,"Status: PROPULSION_INFEASIBLE, Warnings: 0, Iterations: 0",3951.5,0,False
3652,MILITARY,13.54,19.0,67.4,56.0,RUNWAY,RUNWAY,MOUNTAIN,69318.05,True,FAILED,NOT_EVALUATED,Conventional,,,NOT_EVALUATED,,,,,,,,,,,,,,,,,,,,,,,NOT_EVALUATED,,,,,,,,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,FUSELAGE_SIZING,SIZING_FAILURE,"Sized fuselage width (0.57 m) exceeds wing root chord (0.50 m), which causes extreme aerodynamic blockage and drag. Select a more slender fuselage profile.","Status: SIZING_INFEASIBLE, Warnings: 0, Iterations: 0",5.85,0,False
3660,DISASTER_RESPONSE,2.69,81.5,69.3,109.2,HAND_LAUNCH,NET_RECOVERY,MOUNTAIN,7383.98,True,FAILED,NOT_EVALUATED,Conventional,,,NOT_EVALUATED,,,,,,,,,,,,,,,,,,,,,,,NOT_EVALUATED,,,,,,,,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,AVIONICS_SIZING,DATABASE_LIMITATION,COMPONENT_DATABASE_LIMITATION: Required communication range (81.50 km) exceeds the maximum range available in the telemetry catalog (80.00 km).,"Status: COMPONENT_DATABASE_LIMITATION, Warnings: 0, Iterations: 0",4.72,0,False
3663,CUSTOM,21.51,27.0,65.8,57.9,RUNWAY,RUNWAY,RURAL,61315.55,True,EXCEPTION,NOT_EVALUATED,Conventional,,,NOT_EVALUATED,,,,,,,,,,,,,,,,,,,,,,,NOT_EVALUATED,,,,,,,,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,PROPULSION_SIZING,INTERNAL_EXCEPTION,PROPULSION_POWER_LIMIT: Sized power target of 5954.9 W exceeds maximum catalog motor power limit of 3400.0 W.,"Status: INTERNAL_EXCEPTION, Warnings: 0, Iterations: 0",3.15,0,False
3669,MAPPING,24.04,54.0,89.1,74.2,RUNWAY,RUNWAY,MOUNTAIN,23198.17,True,EXCEPTION,NOT_EVALUATED,Conventional,,,NOT_EVALUATED,,,,,,,,,,,,,,,,,,,,,,,NOT_EVALUATED,,,,,,,,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,PROPULSION_SIZING,INTERNAL_EXCEPTION,PROPULSION_POWER_LIMIT: Sized power target of 6655.3 W exceeds maximum catalog motor power limit of 3400.0 W.,"Status: INTERNAL_EXCEPTION, Warnings: 0, Iterations: 0",4.85,0,False
3676,DISASTER_RESPONSE,2.25,50.1,48.4,105.5,HAND_LAUNCH,RUNWAY,DESERT,48577.81,True,FAILED,NOT_EVALUATED,Conventional,,,NOT_EVALUATED,,,,,,,,,,,,,,,,,,,,,,,NOT_EVALUATED,,,,,,,,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,CONVERGENCE,PROPULSION_FAILURE,Subsystem execution failed with exception: PropulsionOptimizer failed: PropulsionOptimizer failed: No feasible design candidates found.; Convergence failed: Subsystem execution failed with exception: PropulsionOptimizer failed: PropulsionOptimizer failed: No feasible design candidates found.,"Status: PROPULSION_INFEASIBLE, Warnings: 0, Iterations: 1",7776.17,1,False
3677,DELIVERY,3.24,55.4,119.1,77.4,CATAPULT,RUNWAY,RURAL,53763.12,True,FAILED,NOT_EVALUATED,Conventional,,,NOT_EVALUATED,,,,,,,,,,,,,,,,,,,,,,,NOT_EVALUATED,,,,,,,,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,CONVERGENCE,PROPULSION_FAILURE,Subsystem execution failed with exception: PropulsionOptimizer failed: PropulsionOptimizer failed: No feasible design candidates found.; Convergence failed: Subsystem execution failed with exception: PropulsionOptimizer failed: PropulsionOptimizer failed: No feasible design candidates found.,"Status: PROPULSION_INFEASIBLE, Warnings: 0, Iterations: 0",3856.76,0,False
3678,MILITARY,18.9,26.8,75.9,83.8,RUNWAY,RUNWAY,DESERT,8441.42,True,FAILED,NOT_EVALUATED,Conventional,,,NOT_EVALUATED,,,,,,,,,,,,,,,,,,,,,,,NOT_EVALUATED,,,,,,,,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,FUSELAGE_SIZING,SIZING_FAILURE,"Sized fuselage width (0.67 m) exceeds wing root chord (0.60 m), which causes extreme aerodynamic blockage and drag. Select a more slender fuselage profile.","Status: SIZING_INFEASIBLE, Warnings: 0, Iterations: 0",4.69,0,False
3679,DELIVERY,4.41,99.5,104.5,68.6,CATAPULT,BELLY_LANDING,FOREST,79238.48,True,FAILED,NOT_EVALUATED,Conventional,,,NOT_EVALUATED,,,,,,,,,,,,,,,,,,,,,,,NOT_EVALUATED,,,,,,,,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,AVIONICS_SIZING,DATABASE_LIMITATION,COMPONENT_DATABASE_LIMITATION: Required communication range (99.50 km) exceeds the maximum range available in the telemetry catalog (80.00 km).,"Status: COMPONENT_DATABASE_LIMITATION, Warnings: 0, Iterations: 0",3.43,0,False
3682,TRAINING,22.72,65.9,66.6,62.1,RUNWAY,RUNWAY,RURAL,19937.75,True,EXCEPTION,NOT_EVALUATED,Conventional,,,NOT_EVALUATED,,,,,,,,,,,,,,,,,,,,,,,NOT_EVALUATED,,,,,,,,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,PROPULSION_SIZING,INTERNAL_EXCEPTION,PROPULSION_POWER_LIMIT: Sized power target of 6289.9 W exceeds maximum catalog motor power limit of 3400.0 W.,"Status: INTERNAL_EXCEPTION, Warnings: 0, Iterations: 0",3.9,0,False
3683,MAPPING,1.31,83.4,82.9,107.2,RUNWAY,NET_RECOVERY,RURAL,47762.78,True,FAILED,NOT_EVALUATED,Conventional,,,NOT_EVALUATED,,,,,,,,,,,,,,,,,,,,,,,NOT_EVALUATED,,,,,,,,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,AVIONICS_SIZING,DATABASE_LIMITATION,COMPONENT_DATABASE_LIMITATION: Required communication range (83.40 km) exceeds the maximum range available in the telemetry catalog (80.00 km).,"Status: COMPONENT_DATABASE_LIMITATION, Warnings: 0, Iterations: 0",3.32,0,False
3687,SECURITY,2.58,99.2,121.7,90.9,RUNWAY,BELLY_LANDING,MOUNTAIN,73366.96,True,FAILED,NOT_EVALUATED,Conventional,,,NOT_EVALUATED,,,,,,,,,,,,,,,,,,,,,,,NOT_EVALUATED,,,,,,,,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,FUSELAGE_SIZING,SIZING_FAILURE,"Sized fuselage width (0.25 m) exceeds wing root chord (0.22 m), which causes extreme aerodynamic blockage and drag. Select a more slender fuselage profile.","Status: SIZING_INFEASIBLE, Warnings: 0, Iterations: 0",4.38,0,False
3692,AGRICULTURE,3.77,45.2,79.4,50.9,HAND_LAUNCH,NET_RECOVERY,FOREST,15605.69,True,FAILED,NOT_EVALUATED,Conventional,,,NOT_EVALUATED,,,,,,,,,,,,,,,,,,,,,,,NOT_EVALUATED,,,,,,,,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,PERFORMANCE_SIZING,PERFORMANCE_FAILURE,"Cruise speed (50.9 kmh) is below the minimum safe cruise speed boundary (52.9 kmh, representing a 30.0% safety margin above clean stall).","Status: PERFORMANCE_INFEASIBLE, Warnings: 0, Iterations: 0",6.64,0,False
3693,DELIVERY,3.9,101.8,106.6,87.6,CATAPULT,RUNWAY,RURAL,68068.58,True,FAILED,NOT_EVALUATED,Conventional,,,NOT_EVALUATED,,,,,,,,,,,,,,,,,,,,,,,NOT_EVALUATED,,,,,,,,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,AVIONICS_SIZING,DATABASE_LIMITATION,COMPONENT_DATABASE_LIMITATION: Required communication range (101.80 km) exceeds the maximum range available in the telemetry catalog (80.00 km).,"Status: COMPONENT_DATABASE_LIMITATION, Warnings: 0, Iterations: 0",13.46,0,False
3698,MAPPING,2.45,84.1,111.6,52.2,RUNWAY,PARACHUTE,DESERT,76504.33,True,FAILED,NOT_EVALUATED,Conventional,,,NOT_EVALUATED,,,,,,,,,,,,,,,,,,,,,,,NOT_EVALUATED,,,,,,,,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,AVIONICS_SIZING,DATABASE_LIMITATION,COMPONENT_DATABASE_LIMITATION: Required communication range (84.10 km) exceeds the maximum range available in the telemetry catalog (80.00 km).,"Status: COMPONENT_DATABASE_LIMITATION, Warnings: 0, Iterations: 0",3.04,0,False
3700,AGRICULTURE,4.16,54.7,83.5,67.4,HAND_LAUNCH,BELLY_LANDING,FOREST,58695.93,True,FAILED,NOT_EVALUATED,Conventional,,,NOT_EVALUATED,,,,,,,,,,,,,,,,,,,,,,,NOT_EVALUATED,,,,,,,,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,CONVERGENCE,PROPULSION_FAILURE,Subsystem execution failed with exception: PropulsionOptimizer failed: PropulsionOptimizer failed: No feasible design candidates found.; Convergence failed: Subsystem execution failed with exception: PropulsionOptimizer failed: PropulsionOptimizer failed: No feasible design candidates found.,"Status: PROPULSION_INFEASIBLE, Warnings: 0, Iterations: 0",3797.21,0,False
3708,MILITARY,22.04,11.6,74.8,41.2,RUNWAY,RUNWAY,MOUNTAIN,25445.27,True,INVALID_INPUT,NOT_EVALUATED,Conventional,,,NOT_EVALUATED,,,,,,,,,,,,,,,,,,,,,,,NOT_EVALUATED,,,,,,,,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,MISSION_TRANSLATION,INVALID_REQUIREMENTS,Stall speed target (45.0 km/h) must be less than cruise speed (41.2 km/h),"Status: INVALID_REQUIREMENTS, Warnings: 0, Iterations: 0",0.3,0,False
3710,SURVEY,2.2,113.6,112.4,99.8,CATAPULT,RUNWAY,RURAL,63019.25,True,FAILED,NOT_EVALUATED,Conventional,,,NOT_EVALUATED,,,,,,,,,,,,,,,,,,,,,,,NOT_EVALUATED,,,,,,,,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,AVIONICS_SIZING,DATABASE_LIMITATION,COMPONENT_DATABASE_LIMITATION: Required communication range (113.60 km) exceeds the maximum range available in the telemetry catalog (80.00 km).,"Status: COMPONENT_DATABASE_LIMITATION, Warnings: 0, Iterations: 0",3.39,0,False
3718,MAPPING,3.49,87.4,64.5,86.5,HAND_LAUNCH,BELLY_LANDING,RURAL,20793.21,True,FAILED,NOT_EVALUATED,Conventional,,,NOT_EVALUATED,,,,,,,,,,,,,,,,,,,,,,,NOT_EVALUATED,,,,,,,,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,AVIONICS_SIZING,DATABASE_LIMITATION,COMPONENT_DATABASE_LIMITATION: Required communication range (87.40 km) exceeds the maximum range available in the telemetry catalog (80.00 km).,"Status: COMPONENT_DATABASE_LIMITATION, Warnings: 0, Iterations: 0",3.36,0,False
3719,SECURITY,1.29,37.7,47.1,83.2,HAND_LAUNCH,RUNWAY,FOREST,22529.21,True,FAILED,NOT_EVALUATED,Conventional,,,NOT_EVALUATED,,,,,,,,,,,,,,,,,,,,,,,NOT_EVALUATED,,,,,,,,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,FUSELAGE_SIZING,SIZING_FAILURE,"Sized fuselage width (0.18 m) exceeds wing root chord (0.16 m), which causes extreme aerodynamic blockage and drag. Select a more slender fuselage profile.","Status: SIZING_INFEASIBLE, Warnings: 0, Iterations: 0",5.52,0,False
3720,TRAINING,1.89,77.4,117.9,72.4,CATAPULT,PARACHUTE,FOREST,54268.14,True,EXCEPTION,NOT_EVALUATED,Conventional,,,NOT_EVALUATED,,,,,,,,,,,,,,,,,,,,,,,NOT_EVALUATED,,,,,,,,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,CONVERGENCE,INTERNAL_EXCEPTION,Design compliance score (76.0%) is below the minimum required safety compliance boundary (85.0%).,"Status: INTERNAL_EXCEPTION, Warnings: 0, Iterations: 5",20448.81,5,False
3721,MILITARY,16.83,54.0,58.7,84.9,RUNWAY,RUNWAY,RURAL,4416.47,True,FAILED,NOT_EVALUATED,Conventional,,,NOT_EVALUATED,,,,,,,,,,,,,,,,,,,,,,,NOT_EVALUATED,,,,,,,,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,FUSELAGE_SIZING,SIZING_FAILURE,"Sized fuselage width (0.64 m) exceeds wing root chord (0.56 m), which causes extreme aerodynamic blockage and drag. Select a more slender fuselage profile.","Status: SIZING_INFEASIBLE, Warnings: 0, Iterations: 0",5.91,0,False
3724,DELIVERY,4.42,111.7,71.5,93.6,RUNWAY,BELLY_LANDING,FOREST,2489.05,True,FAILED,NOT_EVALUATED,Conventional,,,NOT_EVALUATED,,,,,,,,,,,,,,,,,,,,,,,NOT_EVALUATED,,,,,,,,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,AVIONICS_SIZING,DATABASE_LIMITATION,COMPONENT_DATABASE_LIMITATION: Required communication range (111.70 km) exceeds the maximum range available in the telemetry catalog (80.00 km).,"Status: COMPONENT_DATABASE_LIMITATION, Warnings: 0, Iterations: 0",3.45,0,False
